Cost Center,Cust Loc,Brand,Location,ITEM_CODE,ITEM_DESC,order_type,INV_DATE,QTY_SHIPPED,SELL_PRICE,NET_SALE,Promo Cat,subcat_1,subcat_2
524                 ,00005985 0524,Orkin,524 CEDAR RAPIDS                   ,ORK1091GL ,T-ShirtOrkin Serves                     ,Inventory,3/17/2020,5,$6.10,$30.50,Apparel,T-Shirt,All
524                 ,00005985 0524,Orkin,524 CEDAR RAPIDS                   ,ORK1091GS ,T-ShirtOrkin Serves                     ,Inventory,3/17/2020,2,$6.10,$12.20,Apparel,T-Shirt,All
524                 ,00005985 0524,Orkin,524 CEDAR RAPIDS                   ,ORK1091G2X,T-ShirtOrkin Serves                     ,Inventory,3/17/2020,3,$8.00,$24.00,Apparel,T-Shirt,All
524                 ,00005985 0524,Orkin,524 CEDAR RAPIDS                   ,ORK1091GXL,T-ShirtOrkin Serves                     ,Inventory,3/17/2020,5,$6.10,$30.50,Apparel,T-Shirt,All
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7208GXL,PoloOrkin Sport-Tek PosiCharge RacerMesh,POD,9/30/2020,1,$19.76,$19.76,Apparel,Polo,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7208RXL,PoloOrkin Sport-Tek PosiCharge RacerMesh,POD,9/30/2020,1,$19.76,$19.76,Apparel,Polo,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK8085K4X,JacketOrkin Men's Tulsa Weatherproof    ,POD,9/27/2020,1,$63.71,$63.71,Apparel,Outerwear,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7265K3X,3-in-1 JacketOrkin Carhartt Duck Traditi,POD,9/27/2020,1,$139.38,$139.38,Apparel,Outerwear,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7278   ,BagOrkin OGIO Vault Messenger           ,POD,9/27/2020,1,$46.56,$46.56,Bags,,
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7204KXL,PoloOrkin Port Authority Dry Zone UV Mic,POD,9/27/2020,2,$18.28,$36.56,Apparel,Polo,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7204RXL,PoloOrkin Port Authority Dry Zone UV Mic,POD,9/27/2020,1,$18.28,$18.28,Apparel,Polo,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK8028   ,Orkin Kan-tastic Beverage Holder (Pack o,Inventory,9/18/2020,25,$26.27,$26.27,Drinkware,,
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7297   ,TumblerOrkin 25oz CamelBak Chute Mag    ,Inventory,9/18/2020,1,$18.75,$18.75,Drinkware,,
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7009   ,HatOrkin                                ,Inventory,9/18/2020,2,$9.66,$19.32,Apparel,Headwear,All
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7008   ,BeanieOrkin 12in                        ,Inventory,9/17/2020,1,$8.09,$8.09,Apparel,Headwear,All
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7010   ,HatOrkin Comml Services                 ,Inventory,9/15/2020,1,$8.00,$8.00,Apparel,Headwear,All
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK6071   ,CoolerOrkin Infinity Sport              ,Inventory,7/14/2020,1,$16.42,$16.42,Coolers,,
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,MS1040    ,OrganizerSafety First Car Seat          ,Inventory,7/14/2020,2,$8.20,$16.40,Vehicle,,
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7218KL ,PoloOrkin Nike Dri-FIT Micro Pique Polo ,POD,7/8/2020,1,$38.12,$38.12,Apparel,Polo,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK1081WL ,PoloOrkin Men's Oslo Pique              ,POD,7/8/2020,2,$22.23,$44.46,Apparel,Polo,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,MS1040    ,OrganizerSafety First Car Seat          ,Inventory,4/30/2020,1,$8.20,$8.20,Vehicle,,
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK8937KX ,WindshirtOrkin Adult Sport Tek V-Neck Bl,POD,4/17/2020,1,$30.00,$30.00,Apparel,Pullover,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK8204TX ,JacketOrkin Men's Helsa Full Zip        ,POD,4/17/2020,1,$42.70,$42.70,Apparel,Outerwear,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK1081R3X,PoloOrkin Men's Oslo Pique              ,POD,4/15/2020,2,$20.70,$41.40,Apparel,Polo,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK1081K3X,PoloOrkin Men's Oslo Pique              ,POD,4/15/2020,2,$20.70,$41.40,Apparel,Polo,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7010   ,CapOrkin Commercial Services            ,Inventory,4/3/2020,5,$8.00,$40.00,Apparel,Headwear,All
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7233RXL,"JACKET, ST FLEECE-DEEP RED XL           ",POD,3/29/2020,1,$34.53,$34.53,Apparel,Fleece,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK7010   ,CapOrkin Commercial Services            ,Inventory,3/17/2020,2,$8.00,$16.00,Apparel,Headwear,All
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK8204T3X,JacketOrkin Men's Helsa Full Zip        ,POD,2/10/2020,1,$42.70,$42.70,Apparel,Outerwear,Mens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK1082W2X,PoloOrkin Ladies Oslo Pique             ,POD,2/10/2020,1,$20.70,$20.70,Apparel,Polo,Womens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK1082R2X,PoloOrkin Ladies Oslo Pique             ,POD,2/10/2020,1,$20.70,$20.70,Apparel,Polo,Womens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK1082K2X,PoloOrkin Ladies Oslo Pique             ,POD,2/10/2020,1,$20.70,$20.70,Apparel,Polo,Womens
387                 ,00005985 0387,Orkin,ORKIN NE CHICAGO/TECH-1            ,ORK8202KX ,PoloOrkin Mens Long Sleeve Evans        ,POD,2/10/2020,1,$26.67,$26.67,Apparel,Polo,Mens
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK7204G2X,PoloOrkin Port Authority Dry Zone UV Mic,POD,10/22/2020,2,$19.76,$39.52,Apparel,Polo,Mens
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK7204GXL,PoloOrkin Port Authority Dry Zone UV Mic,POD,10/22/2020,1,$18.28,$18.28,Apparel,Polo,Mens
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK7204K2X,PoloOrkin Port Authority Dry Zone UV Mic,POD,10/22/2020,2,$19.76,$39.52,Apparel,Polo,Mens
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK7204R2X,PoloOrkin Port Authority Dry Zone UV Mic,POD,10/22/2020,1,$19.76,$19.76,Apparel,Polo,Mens
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK6128B  ,FlashlightOrkin Telescopic Aluminum with,Inventory,10/7/2020,2,$6.99,$13.98,Flashlights,,
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK6128R  ,FlashlightOrkin Telescopic Aluminum with,Inventory,10/7/2020,2,$6.99,$13.98,Flashlights,,
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK7000   ,TumblerOrkin 20oz Hugo Copper Vacuum Ins,Inventory,10/7/2020,1,$14.41,$14.41,Drinkware,,
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK6127   ,TumblerOrkin 16oz Hydro Cup with Lid    ,Inventory,10/7/2020,3,$5.95,$17.85,Drinkware,,
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK6144   ,USBOrkin Front Load Two Port USB Car Cha,Inventory,10/7/2020,1,$4.45,$4.45,Tech,,
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK7316   ,Water BottleOrkin Collapsible with Carab,Inventory,3/20/2020,3,$10.52,$31.56,Drinkware,,
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK6100   ,BagOrkin Slanted Non-Woven Drawstring   ,Inventory,2/18/2020,3,$4.29,$12.87,Bags,,
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK6128B  ,FlashlightOrkin Telescopic Aluminum with,Inventory,2/18/2020,3,$6.99,$20.97,Flashlights,,
339                 ,00005985 0339,Orkin,339 MIDWEST COMMERCIAL REGION      ,ORK6127   ,TumblerOrkin 16 oz Hydro Cup with Lid   ,Inventory,2/18/2020,3,$5.95,$17.85,Drinkware,,
